"ID_org","organization name","Address","Postal Code","City","Country"
"Row3785","Bioval Process Sas","Rue Des Coquillages 8",,"Canet En Rousillon","FR"
"Row3786","Bioved 2005 Biologiai Novenyvedo Keszitmenyt Eloallito Kft","Kemesmali",,"Kemestarodfa","HU"
"Row3787","Biovelop Ab","Alvasvagen 1",,"Kimstad","SE"
"Row3788","Biovelop International Ab","Alvasvagen",,"Kimstad","SE"
"Row3789","Biovendor - Laboratorni Medicina As*","Tumova",,"Brno","CZ"
"Row379","Acri Etudes Et Conseil","Rue Mustapha El Maani 6 Eme 209",,"Casablanca","MA"
"Row3790","Bioversys Ag","Hochbergerstrasse 60c",,"Basel","CH"
"Row3791","Biovia Consultor Ambiental Sl","Calle Doctor Teixeiro",,"Santiago De Compostela","ES"
"Row3792","Biovico Sp Zoo","Ul. Hryniewickiego 6b/135",,"Gdynia","PL"
"Row3793","Bioviron Sarl","Rue Marcelin Berthelot 5",,"Chassieu","FR"
"Row3794","Biowin Asbl","Point Centre - Avenue Georges Lemaître 19",,"Gosselies Charleroi","BE"
"Row3795","Biozoon Gmbh","Fischkai,",,"Bremerhaven","DE"
"Row3796","Bipa Nv","Technologielaan 7",,"Londerzeel","BE"
"Row3797","Bipolaire Arquitectos Slp","Calle Mauro Guillen 3 3",,"Valencia","ES"
"Row3798","Bipro Gmbh","Grauertstrasse",,"Munich","DE"
"Row3799","Biprotech Sp. Z O.O.","Ul. Kapelanka",,"Krakow","PL"
"Row3800","Bips - Institut Fur Epidemiologie Und Praventionsforschung Gmbh","Achterstrasse 30",,"Bremen","DE"
"Row3801","Biqualys Bv","Dreijenlaan 3",,"Wageningen","NL"
"Row3803","Bird Engineering Bv","Westfrankelandsedijk 1",,"Schiedam","NL"
"Row3804","Birdlife International","Girton Road Wellbrook Court",,"Cambridge","GB"
"Row3805","Birim Bilgi Teknolojileri Ticaret Anonim Sirketi","Ataturk Caddesi 380/7",,"Alsancak","TR"
"Row3807","Birmingham Childrens Hospital Nhs Foundation Trust","Steelhouse Lane",,"Birmingham","GB"
"Row3809","Birstono Savivaldynes Taryba","Jaunimo G. 2",,"Birstonas","LT"
"Row381","Acris Gmbh","Bodenhofstrasse 29",,"Luzern","CH"
"Row3811","Bis Blohm + Voss Inspection Service Gmbh","Am Veringhof",,"Hamburg","DE"
"Row3812","Bis Bremerhavener Gesellschaft Für Investitionsförderung Und Stadtentwicklung Mbh","Am Alten Hafen 118",,"Bremerhaven","DE"
"Row3814","Bisanz Anlagenbau Gmbh","Scheidter Strasse",,"Saarbruecken","DE"
"Row3815","Biscuits Galicia Sl","Poligono Industrial As Gandaras",,"Porrino","ES"
"Row3817","Bishop Grosseteste University College Lincoln","Newport",,"Lincoln","GB"
"Row3818","Bisol, Razvoj, Proizvodnja, Inzeniring In Svetovanje, Doo","Latkova Vas",,"Prebold","SI"
"Row3819","Bit Bureau For International Research And Technology Cooperation","Donau-city-straße 1",,"Vienna","AT"
"Row3822","Bit Oceans Research","Plaza Fernando Conde - Montero Rios",,"Vigo","ES"
"Row3824","Biteam Ab","Sagostigen 9",,"Bromma","SE"
"Row3828","Bitland Enterprise Aps","Strandgade",,"Kobenhavn","DK"
"Row383","Acromed Invest Ab","Magistratsvagen 10",,"Lund","SE"
"Row3831","Bitplane Ag","Badenerstrasse 682",,"Zuerich","CH"
"Row3833","Biurko Gorri Sal","Ponibal S/n",,"Bargota","ES"
"Row3834","Biutec - Biotechnologie Und Umwelttechnologie Forschungs- Und Entwicklungsgmbh","Seeböckgasse",,"Wien","AT"
"Row3835","Biv Sa","Rue François Dive 23",,"Falisolle","BE"
"Row3836","Biwi Sa","Route De La Transjurane 22",,"Glovelier","CH"
"Row3837","Biyolojik Tarim Danismanlik Ve Muhendislik Hizmetleri Limited Sirketi","Karayolu Uzeri",,"Erzin","TR"
"Row3838","Biyomedtek Biomedical Technologies Foundation Economical Enterprise","Beysukent Mahallesi Dumluka Sokak 15",,"Cankaya","TR"
"Row3839","Bizesp Ltd","Oxford Centre For Innovation - Mill Street",,"Oxford","GB"
"Row3842","Bjarga Ab*bja","Arkeologvagen 66",,"Lund","SE"
"Row3843","Bjb","Raina Bulvaris 15",,"Riga","LV"
"Row3845","Bjorling Sten Erik-enviro Data","Kyrkogatan 5a Lgh 1202",,"Lulea","SE"
"Row3846","Bk Scientific Gmbh","Astheimerweg 42",,"Mainz","DE"
"Row3849","Bkk Budapesti Kozlekedesi Kozpont Zartkoruen Mukodo Reszvenytarsasag","Rumbach Sebestyen Utca 9-11",,"Budapest","HU"
"Row3850","Bkk Budapesti Kozlekedesi Kozpont Zrt","Varoshaz Utca 9-11",,"Budapest","HU"
"Row3851","Bkool Sl","Paseo Del Mirador 19",,"Sagunto","ES"
"Row3852","Bkw Biokraftwerke Fuerstenwalde Gmbh","Traenkeweg 28",,"Feurstenwalde-spree","DE"
"Row3853","Bkw Energie Ag","Viktoriaplatz 2",,"Bern","CH"
"Row3854","Bl-electronics Szamitastechnikai Korlatolt Felelozsegu Tarsasag","Sport Utca 1532/4",,"Solymar","HU"
"Row3856","Black Mountain Insulation Ltd","Bradwell Hall Bradwell On Sea",,"Rhyl Denbigshire","GB"
"Row3857","Black Point Spolka Akcyjna","Atramentowa",,"Bielany Wroclawskie, Kobierzyce","PL"
"Row3858","Black Sea - Danube Association For Research And Development","Kv. Asparuhovo Business Incubator",,"Varna","BG"
"Row386","Acrotec Srl","Via Armando Magliotto 2",,"Savona","IT"
"Row3860","Black Sea Regional Energy Centre","Triaditza Str.",,"Sofia","BG"
"Row3862","Blackbridge Ag","Kurfurstendamm 22",,"Berlin","DE"
"Row3863","Blackwell Publishing Limited","The Atrium Southern Gate",,"Chichester","GB"
"Row3864","Blaenau Gwent County Borough Council","Civic Centre Municipal Offices",,"Ebbw Vale","GB"
"Row3865","Blakell Europlacer Limited","Factory Road 30",,"Poole","GB"
"Row3866","Blancafort Orgueners De Montserrat Sl","Calle De Dalt",,"Collbato","ES"
"Row3867","Blankney Estates Limited","Charles Street 159 Pannell House",,"Leicester","GB"
"Row3869","Blastech","Leavygreave Road 40 Suel Offices The Sheffield Bioincubator",,"Sheffield","GB"
"Row387","Acs Biomarker Bv","Oxfordlaan 70",,"Maastricht","NL"
"Row3870","Blatraden Ab","Balingevagen 142",,"Lulea","SE"
"Row3872","Blekinge Lans Landsting","Friskvägen Byggn 2",,"Karlskrona","SE"
"Row3873","Blekinge Pressgjuteri Ab","Tredenborgsvägen 20",,"Sölvesborg","SE"
"Row3875","Blended Solutions Gmbh","Dammtorstrasse 20",,"Hamburg","DE"
"Row3877","Blgg Agroxpertus B V","Mariendaal 8",,"Oosterbeek","NL"
"Row3878","Blindsight Gmbh","Brauhausstrasse 20",,"Schlitz","DE"
"Row3879","Blohm + Voss Naval Gmbh","Hermann Blohm Strasse 3",,"Hamburg","DE"
"Row3882","Blonk Milieu Advies Bv","Gravin Beatrixstraat 34",,"Gouda","NL"
"Row3885","Blox Group Vof","Dick Greinerstraat 91",,"Amsterdam","NL"
"Row3887","Blu Electronic","Via Sandro Pertini 8",,"Inverigo","IT"
"Row3888","Blue Agro Bioscience Sl","Paseo Mikeletegi 54",,"Donostia San Sebastian","ES"
"Row3889","Blue Biolabs Gmbh","Ernst-reuter-platz - Bh 6-1",,"Berlin","DE"
"Row3890","Blue Lobster It Limited","Arundel Street Cooper Building Scheffield Technology Parks",,"Sheffield","GB"
"Row3893","Bluebee Holding Bv","Minderbroerstraat 26",,"Delft","NL"
"Row3897","Bluefors Cryogenics Oy","Puolipäivänkatu 1 C 21",,"Helsinki","FI"
"Row3899","Blueice Bvba","Poelgoedstraat 29",,"Alken","BE"
"Row390","Act Of Grace 128","Frans Conradi Drive Unit 7 B N1",,"Goodwood","ZA"
"Row3900","Bluesky International Limited","The Old Toy Factory, Coalville Business Park, Jackson Street",,"Coalville","GB"
"Row3903","Bluewater Energy Services Bv","Marsstraat 33",,"Hoofddorp","NL"
"Row3904","Blueyou Consulting Ag","Zentralstrasse 156",,"Zurich","CH"
"Row3905","Blum-novotest Gmbh","Kaufstrasse 14",,"Grunkraut","DE"
"Row3906","Blumotix Srl","Via Bedazzo 2",,"Lugo","IT"
"Row3907","Blusky Services Zerkowitz Gcv","Sint Stefaansstraat 60",,"Sint Stevens Woluwe","BE"
"Row3909","Blyenburgh & Co Sarl","Rue Michel Ange 86",,"Paris","FR"
"Row391","Act Operations Research Uk Ltd","Wigmore Street 32 - 1st Floor",,"London","GB"
"Row3910","Blücher Gmbh","Mettmanner Str. 25",,"Erkrath","DE"
"Row3915","Bmj Publishing Group Limited","Tavistock Square Bma House",,"London","GB"
"Row3916","Bmt Argoss Bv","Voorsterweg 28",,"Marknesse","NL"
"Row3917","Bmt Defence Services Limited","Waldegrave Road 1",,"Teddington","GB"
"Row3919","Bmt Techmar Nv","Kapelsesteenweg 286",,"Brasschaat","BE"
"Row392","Acta Bv","Sir Winston Churchilllaan 273",,"Rijswijk Zh","NL"
"Row3921","Bnearit Ab","Spantgatan 2c",,"Lulea","SE"
"Row3924","Boal B.V.","De Hondert Margen 12",,"De Lier","NL"
"Row3925","Board Of Governors Of The Colorado State University System","Colorado State University",,"Fort Collins","US"
"Row3926","Board Of Innovation Bvba","Clementinastraat 52",,"Antwerpen","BE"
"Row393","Acta Informatique","Rue De Bercy",,"Paris","FR"
"Row3934","Boc Limited","Priestley Road 10",,"Windlesham","GB"
"Row3937","Bod Ayre Seaweed Products Limited","Hamnavoe Lunnaness",,"Vidlin Shetland","GB"
"Row3938","Bodec Process Technology Bv","Scheepsboulevard 3",,"Helmond","NL"
"Row3939","Bodega Matarromera Sl","Ctra. San Bernardo S/n",,"Valbuena De Duero","ES"
"Row394","Acta Spa","Via Lavoria 56g",,"Crespina","IT"
"Row3940","Bodegas Baigorri Sau","Ctra. Vitoria-logrono",,"Samaniego","ES"
"Row3941","Bodegas Contreras Sl","Avenida Juan Carlos I",,"Lorca Murcia","ES"
"Row3942","Bodegas Del Medievo Sl","Carretera De Circunvalacion San Roque S/n",,"Aldeanueva De Ebro De La Rioja","ES"
"Row3943","Bodegas Familiares De Rioja Provir","C Portales Planta 71, 2",,"Logrono La Rioja","ES"
"Row3945","Bodegas Roda Sa","Avenida Vizcaya 5",,"Haro La Rioja","ES"
"Row3947","Bodegas Torre Del Veguer Sl","Paraje Torre Del Veguer",,"Sant Pere De Ribes","ES"
"Row3948","Bodrum Milas Su Urunleri Yetistiricileri Ve Ureticileri Birligi","Ataturk Mah 270 Sk 5 1 Gulluk",,"Milas Mugla","TR"
"Row3949","Body Wear Ruhaipari Kft","Esze Tamas Utca 1",,"Ajka","HU"
"Row395","Acta Srl","Via San Giovanni Bosco 23",,"Pisa","IT"
"Row3950","Bodycote Metallurgical Coating Limited","Springwood Court Springwood Close Tytherington Business Park",,"Macclesfield","GB"
"Row3951","Bodyknit V.O.F.","Hasselbachweg 24",,"Haarlem","NL"
"Row3953","Boehler Schmiedetechnik Gmbh & Co Kg","Mariazellerstrasse 25",,"Kapfenberg","AT"
"Row3954","Boehringer Ingelheim","Binger Strasse 173",,"Ingelheim","DE"
"Row3955","Boehringer Ingelheim Internationalgmbh","Binger Strasse",,"Ingelheim","DE"
"Row3957","Boehringer Ingelheim Pharma Gmbh & Co. Kg","Birkendorfer Strasse",,"Biberach An Der Riss","DE"
"Row3958","Boehringer Ingelheim Vetmedica","Binger Str 173",,"Ingelheim","DE"
"Row396","Actar Ab","Fogdevreten 2b",,"Stockholm","SE"
"Row3961","Boendekomfort I Viken Ab","Box",,"Viken","SE"
"Row3962","Boero Bartolomeo Spa","Via Giuseppe Macaggi 19/10",,"Genova","IT"
"Row3964","Bofimex Bouwstoffen Bv","Krombraak 3",,"Oosterhout Nb","NL"
"Row3966","Bohler Edelstahl Gmbh & Co Kg","Mariazellerstrasse 25",,"Kapfenberg","AT"
"Row3967","Bohus Biotech Ab","Tradgardsgatan 4",,"Stromstad","SE"
"Row3968","Bolaks As","Lammaneset",,"Eikelandsosen","NO"
"Row3969","Bolding & Burchard Aps","Strandgyden 25",,"Asperup","DK"
"Row397","Actarus Sas","Rue D Hellieule 29",,"Saint Die Des Vosges","FR"
"Row3971","Boliden Tara Mines Limited","Knockumber House - Knockumber Road",,"Navan Meath","IE"
"Row3973","Bollfilter Nordic Aps","Hammerbakken",,"Birkerod","DK"
"Row3974","Bolnisnica Golnik Klinicni Oddelek Za Pljucne Bolezni In Alergijo","Golnik 36",,"Golnik","SI"
"Row3975","Bolnisnica Sezana Zavod","Cankarjeva Ulica 4",,"Sezana","SI"
"Row3976","Bolton Electronics Ltd","Market Street 100 Wheatsheaf",,"Bolton","GB"
"Row3977","Boluda Division Industrial Sl","Calle Joiers, Vial A, Nave 9 17-19",,"Palau Solita I Plegamans","ES"
"Row3978","Bombardier Transportation Gmbh","Schoneberger Ufer",,"Berlin","DE"
"Row398","Actelion Pharmaceuticals Ltd","Gewerbestrasse 16",,"Allschwil","CH"
"Row3980","Bombardier Transportation Gmbh","Oestra Ringvaegen",,"Vasteras","SE"
"Row3981","Bombardier Transportation Gmbh","Litchurch Lane",,"Derby","GB"
"Row3982","Bomlo Skjell As","Solhogda",,"Rubbestadneset","NO"
"Row3984","Bonalive Biomaterials Oy","Biolinja 12",,"Turku","FI"
"Row3985","Bonar Bv","Westervoortsedijk 73",,"Arnhem","NL"
"Row3986","Bonar Technical Fabrics Nv","Industriestraat 39",,"Zele","BE"
"Row3987","Bonatrans Group A.S.","Bohumin Revolucni 1234",,"Bohumin","CZ"
"Row3988","Bonatre","Rue D'inval 60",,"Courcelles Les Gisors","FR"
"Row3989","Bonduelle Sa","La Woestyne",,"Renescure","FR"
"Row399","Acteon Sarl","Le Chalimont - Bp Ferme Du Pre Du Bois",,"Orbey","FR"
"Row3990","Bone Therapeutics Sa","Rue Adrienne Bolland 8",,"Gosselies Charleroi","BE"
"Row3991","Bonesupport Ab","Scheelevägen",,"Lund","SE"
"Row3992","Bonfiglioli Riduttori Spa","Via Giovanni Xxiii 7 A",,"Calderara Di Reno","IT"
"Row3993","Bonfiglioli Vectron Gmbh","Europark Fichtenhain B6",,"Krefeld","DE"
"Row3995","Boogaard Ide - Orgelmakerij Boogaardboog","Gravenstraat",,"Rijsen","NL"
"Row3996","Boondoggle (ireland) Limited","St. Catherine's Lane West",,"Dublin","IE"
"Row3997","Boondoggle B.V.","Czaar Peterstraat",,"Amsterdam","NL"
"Row3998","Boostec Sa","Zone Industrielle",,"Bazet","FR"
"Row3999","Boostec Sas","Zone Industrielle De Bazet Ouest",,"Bazet","FR"
"Row4","1 A Ingenieros S.L.P.","Calle Juan Martinez Villergas",,"Valladolid","ES"
"Row40","3gsolar Ltd","Hamarpe Avx Building Har Hotzvim Science Park",,"Jerusalem","IL"
"Row4000","Boots Uk Limited","Thane Road West",,"Nottingham","GB"
"Row4001","Booz & Company (italia) Srl","Via Dei Bossi 4",,"Milano","IT"
"Row4002","Booz & Company Bv","Apollolaan 151",,"Amsterdam","NL"
"Row4003","Booz & Company Gmbh","Zoll Hof 8",,"Dusseldorf","DE"
"Row4004","Borba Protiv Korupcije Bosnia I Hercegovina Ug","Kninska 5",,"Banja Luka","BA"
"Row4005","Bord Gais Eireann","Gasworks Road",,"Cork","IE"
"Row4007","Borealis Ag","Wagramer Strasse",,"Vienna","AT"
"Row4008","Boreskov Institute Of Catalysis, Siberian Branch Of Russian Academy Of Sciences","Prospect Akademika Lavrentieva 5",,"Novosibirsk","RU"
"Row4009","Borgstena Group Portugal Lda","Estrada Nacional 234 Km 87 7",,"Nelas","PT"
"Row401","Actia S.A.","Chemin De Pourvourville 25",,"Toulouse","FR"
"Row4010","Borit Nv","Lammerdries 18 D",,"Geel","BE"
"Row4011","Bornova Belediyesi","Fevzi Cakmak Caddesi",,"Bornova","TR"
"Row4012","Borochem Sas","Rue Alfred Kastler - Immeuble Emergence 7",,"Caen","FR"
"Row4014","Borregaard Industries Limited","Clayton Road Risley Industrial",,"Warrington","GB"
"Row4015","Borsig Membrane Technology Gmbh","Egellsstrasse 21",,"Berlin","DE"
"Row4016","Borthwick-pignon Oü","Riia - Tartu Science Park 185",,"Tartu","EE"
"Row4018","Bosal Emission Control Systems Nv","Dellestraat",,"Lummen","BE"
"Row4019","Bosal Research Nv","Dellestraat 20",,"Lummen","BE"
"Row402","Actial-farmaceutica Lda","Rua Dos Ferreiros",,"Funchal","PT"
"Row4020","Boscarol Srl","Via Stelvio 12/09",,"Bollate","IT"
"Row4021","Bosch Engineering Gmbh","Robert-bosch-allee 1",,"Abstatt","DE"
"Row4022","Bosch Rexroth Ag","Zum Eisengiesser",,"Lohr Am Main","DE"
"Row4024","Bosch Rexroth Ltd","Cromwell Road",,"St Neots","GB"
"Row4025","Bosch Software Innovations Gmbh","Ziegelei",,"Immenstaad Am Bodensee","DE"
"Row4026","Bosch Solar Thin Film Gmbh","Sonnetor 2",,"Erfurt","DE"
"Row4027","Bosch Thermotechnik Gmbh","Sophienstrasse 30-32",,"Wetzlar","DE"
"Row403","Acticom Gmbh","Am Borsigturm 42",,"Berlin","DE"
"Row4031","Boston Scientific Cork Limited","Model Farm Road Cork Business And Technology Park",,"Cork","IE"
"Row4032","Boston Scientific Ireland Limited","Ballybrit Business Park",,"Ballybrit Galway","IE"
"Row4035","Botanical, Environmental & Conservation Consultants Limited","Upper Fitzwilliam Street 26",,"Dublin","IE"
"Row4036","Botanicky Ustav Av Cr, V.V.I.","Zamek 1",,"Pruhonice","CZ"
"Row4037","Botanicky Ustav Avcr","Zamek",,"Pruhonice","CZ"
"Row4039","Botanika Gmbh","Deliusweg 40",,"Bremen","DE"
"Row404","Actimage Consulting Sas","Rue Du Louvre 15 Boïte 1",,"Paris","FR"
"Row4040","Botega Z Eood","Ul Aleko Konstantinov 51 Bx 1 Et",,"Sofia","BG"
"Row4041","Botest Printed Sensors Gmbh","Hafenstrasse 33",,"Linz","AT"
"Row4042","Botto Giuseppe E Figli Spa","Via B. Sella",,"Valle Mosso","IT"
"Row4043","Bottos Srl","Via Lusevera 1",,"San Vito Al Tagliamento","IT"
"Row4045","Boulangeries Patisseries Associes Nantes Sarl","Rue Pasteur 18 Parc D",,"Treillieres","FR"
"Row4049","Boursier Sogreg Sarl","Lotissement Arieta Avenue D'ursuya",,"Cambo Les Bains","FR"
"Row405","Actimar Sas","Quai De La Douane, 24",,"Brest","FR"
"Row4050","Bouwservice Management Nederland Bv","Rooseveltlaan 8",,"Terneuzen","NL"
"Row4051","Bouwstudio Pelserhartman Bv","Veemarktkade 8",,"'s-hertogenbosch","NL"
"Row4052","Bouygues Construction","Avenue Eugène Freyssinet 1",,"Guyancourt","FR"
"Row4055","Bouygues Immobilier Sa","Boulevard Gallieni",,"Issy Les Moulineaux","FR"
"Row4056","Boyne Research Institute Limited","Tiernan House - Fair Green",,"Drogheda","IE"
"Row4057","Boynedun Limited","Old Fair Green 8",,"Dunboyne","IE"
"Row4058","Bozza Legnami S.R.L.","Via Regia 70",,"Vigonza","IT"
"Row4059","Bp Alternative Energy International Limited","Building B; Chertsey Road",,"Sunbury-on-thames","GB"
"Row406","Action Group On Erosion Technology And Concentration Corporation","Metcalfe Street - Suite 206 180",,"Ottawa","CA"
"Row4060","Bp Exploration Operating Company Ltd","Chertsey Road",,"Sunbury-on-thames, Middlesex","GB"
"Row4061","Bp International Limited","Chertsey Road",,"Sunbury-on-thames","GB"
"Row4062","Bp Koirala Institute Of Health Sciences","Ghopa",,"Dharan","NP"
"Row4063","Bp Solar España, S.A. Unipersonal","Poligono Industrial Tres Cantos, S/n Zona Oeste",,"Tres Cantos","ES"
"Row4064","Bp Techem Sa","Ludwinowska Street",,"Warszawa","PL"
"Row4065","Bpe E.K.","Föhrenstrasse 51",,"Eckental","DE"
"Row4066","Bpe International Dr Hornig Gmbh","Fohrenstrasse",,"Eckental","DE"
"Row4069","Bpo Nederland B.V.","Scheepsmakerij",,"Delft","NL"
"Row407","Activartis Biotech Gmbh","Zimmermannplatz 10",,"Wien","AT"
"Row4070","Bpv - Beratung Und Planung Im Verkehrswesen Gmbh","Wilhelm Ziemons Strasse",,"Aachen","DE"
"Row4071","Br Roth Fastigheter Ab","Sergels Vag 10 A Gaveln",,"Malmo","SE"
"Row4074","Brabo Ventures Dk","Hvidørevej",,"Klampenborg","DK"
"Row4075","Brac Society","Mohakhali 75",,"Dhaka","BD"
"Row4076","Brac University","Mohakhali 66 C A",,"Dhaka","BD"
"Row4077","Bracco Imaging Spa","Via Egidio Folli 50",,"Milano","IT"
"Row4079","Bradford College","Great Horton Road",,"Bradford","GB"
"Row408","Active Aerogels Unipessoal Lda","Rua Pedro Nunes Incubadora Ipn Edificio C Instituto Pedro Nunes",,"Coimbra","PT"
"Row4080","Bradford Engineering Bv","De Wijper",,"Heerle","NL"
"Row4081","Bradford Teaching Hospitals Nhs Foundation Trust","Duckworth Lane",,"Bradford","GB"
"Row4082","Bradtec Decon Technologies Ltd","Foley Road 33",,"Claygate, Surrey","GB"
"Row4083","Braecis Bvba","Theo Tutsstraat",,"Boechout","BE"
"Row4084","Brain Bee S. P. A.","Via Quasimodo",,"Parma","IT"
"Row4086","Brain Products Gmbh Soft- Und Hardwareentwicklung Fur Die Medizintechnik","Zeppelinstrasse 7",,"Gilching","DE"
"Row4088","Braingene Ab","Sandgatan 14",,"Lund","SE"
"Row409","Active Life Village (ltd)","Metsanpojankuja 3",,"Espoo","FI"
"Row4091","Brainshake Oy","Vuoliaistie 15",,"Oulu","FI"
"Row4094","Branche Vereniging Organische Reststoffen","Agro Business Park 38",,"Wageningen","NL"
"Row4095","Branchevereniging Recycling Breken En Sorteren","Van Heemstraweg West",,"Zaltbommel","NL"
"Row4096","Brandcast Media Limited","Regent Street",,"London","GB"
"Row4097","Brandenburgische Technische Universitat Cottbus","Konrad-wachsmann-allee 1 1",,"Cottbus","DE"
"Row4098","Brandenburgische Technische Universitat Cottbus-senftenberg","Platz Der Deutschen Einheit 1",,"Cottbus","DE"
"Row41","3gsolar Photovoltaics Ltd","Hamarpe 3 Avx Building Har Hotzvin Industrial Park",,"Jerusalem","IL"
"Row410","Active Motif S A","Avenue Franklin Roosevelt 104 Bte 25",,"Rixensart","BE"
"Row4100","Brandon Medical Company Limited","Holme Well Road Middleton",,"Leeds","GB"
"Row4101","Brandon Products Ltd","Kilcolman Asdee",,"Ballybunion","IE"
"Row4102","Brasserie D Orval Sa","Rue D Orval 2",,"Villers-devant-orval","BE"
"Row4104","Braun Schaltgerate Und Service Ek","Lankwitzer Strasse 45-54",,"Berlin","DE"
"Row4106","Braunvieh Schweiz Genossenschaft","Chamerstrasse 56",,"Zug","CH"
"Row4107","Bravotex Iberica S.L.","Dr Cadaval",,"Vigo","ES"
"Row4108","Bravotex Ii - Producao E Comercializacao Textil Sa","Via Central De Milheiros 203 Milheiros",,"Maia","PT"
"Row4109","Brazzoli Spa","Via Alla Chiesa 41",,"Senago","IT"
"Row411","Active Photonics Ag Visualisierungs-und Kommunikationssysteme","Tirolerstrasse",,"Villach","AT"
"Row4110","Brdr. Stjerne K/s. Smede - Og Maskinforretning","Besser Smedegade 7",,"Samso","DK"
"Row4111","Bre Global Limited","Bucknalls Lane Gartson",,"Watford","GB"
"Row4113","Breccia Aurora Srl","Via Santa Croce 49",,"Carpenedolo","IT"
"Row4114","Breivoll Inspection Technologies As","Fr Nansens Plass 6 Inngang Nord",,"Tromso","NO"
"Row4115","Bremach Industrie Srl","Corso Magenta 27",,"Brescia","IT"
"Row4116","Brembo Poland Sp Zoo","Ul. Rozdzienskiego 13",,"Dabrowa Gornicza","PL"
"Row4117","Brembo Sgl Carbon Ceramic Brakes Spa","Viale Europa 2",,"Stezzano","IT"
"Row4118","Brenntag Nordic As/brenntag Biosector As","Strandvejen 104 A",,"Hellerup","DK"
"Row4119","Brepco Biopharma Ltd","Suite One, The Avenue, Beacon Court, Sandyford",,"Dublin","IE"
"Row4120","Brescia Mobilita Spa - Societa Metropplitana Di Mobilita","Piazza S Padre Pio Da Pietrelcina",,"Brescia","IT"
"Row4121","Brescia Transporti Spa","Via San Donino",,"Brescia","IT"
"Row4123","Bretagne Developpement Innovation","Route De Fougeres 1 Bis",,"Cesson Sevigne","FR"
